Tanggal,Comment,Sentiment,label,predict_sentiment_indoBERT,Platform,standardized_text,Topic
2024-08-24 00:00:00,Selamat pagi !!! ️ Update spot standby tim Gearbox: 1. Kategori 10K (km 5) 2. Kategori HM (km 11 &amp; km 15) 3. Kategori FM (km 36) #MMB2024 #SupportYourLocalPhotographer #BaliSportPhotographer,positif,2,positif,Twitter,selamat pagi pembaruan titik siaga tim gearbox kategori k km kategori maraton km kategori maraton penuh km,Maybank Marathon di Bali
2024-08-24 00:00:00,Putri Indonesia 2002 kali bukan 2022,netral,1,netral,Instagram,puteri indonesia kali,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Wts hm,netral,1,netral,Instagram,menjual maraton,Maybank Marathon di Bali
2024-08-24 00:00:00,Ga dapat kali ini padahal dr 2018 .. ikut terus kecuali 2021 ..🔥🔥 congratz buat yg join 🔥,positif,2,positif,Instagram,kali selamat,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,"Macet saya tidak bisa kerja menghidupi anak istri, terimakasih kalian hebat 👍",negatif,0,negatif,Instagram,macet kerja menghidupi anak istri terima kasih hebat,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,COD hm yg masih ada da?,netral,1,netral,Instagram,bayar maraton tersedia,Maybank Marathon di Bali
2024-08-24 00:00:00,Kalo pake new balance juga pas larinya ada bonus lagi ga min😮,netral,1,netral,Instagram,pakai new balance pas larinya bonus admin,Penggunaan Sepatu untuk Olahraga
2024-08-24 00:00:00,"Siapa tau ada yang mau tukeran Jersey gue punga XL kegedean, nyari L atau M char me 😄😄",netral,1,netral,Instagram,tukaran jersey xl kebesaran cari l kirim pesan,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Info wtb 10/hm sdh bib,netral,1,netral,Instagram,info mencari beli maraton bib,Maybank Marathon di Bali
2024-08-24 00:00:00,"WTB 21 di RPC now, dilebihin banyak",netral,1,netral,Instagram,mencari beli 21 kilometer lokasi dilebihkan,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Gaskeuun koh @eka_hendrata uhuuyy,positif,2,positif,Instagram,ayo gas kak uhuuyy,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Sastra Bali Luxury VVIP Vacation Service is proudly serve the Distinghuised Runner of the @MaybankID @MyMaybank @maybankmarathon #maybankmarathon #sastrabaliluxury #vipvacation #vvip #vip #luxurycarrentals #bali #pantaipurnamabali,positif,2,positif,Twitter,sastra bali luxury vvip vacation service bangga melayani pelari terhormat,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,8 years ago I took my first shot at HM in Bali untrained but fueled by a passion for the challenge. Today I m back this time as a Masters athlete ready to embrace the journey once again. #showupforlife #maybankmarathon,positif,2,positif,Twitter,kali maraton bali latihan penuh semangat tantangan kali atlet master menjalani perjalanan,Maybank Marathon di Bali
2024-08-24 00:00:00,Oh...yes... #maybankmarathon #bintangcrystalbir #birbintang,positif,2,positif,Twitter,ohya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Tahun ini PMI Provinsi Bali kembali dipercaya sebagai tim kesehatan pada kegiatan Maybank Marathon tahun 2024. Apa aja sih persiapannya? Yuk simak! #palangmerahindonesia #pmibali #PMISelaluBantu #timkesehatanPMI #maybankmarathon,positif,2,positif,Twitter,pmi provinsi bali dipercaya tim kesehatan kegiatan maybank marathon sih persiapannya yuk simak,Maybank Marathon di Bali
2024-08-24 00:00:00,Ah sedih banget gak ikut maybank marathon,negatif,0,negatif,Twitter,ah sedih banget maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,kepala pusing apa karena gak ikut Maybank Marathon.,negatif,0,negatif,Twitter,kepala pusing maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,Bisa di ambil setelah race?,netral,1,netral,Instagram,diambil lomba,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,mirip silicone cupnya evadict @fadli_oi 😂,positif,2,positif,Instagram,gelas silikon evadict,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Cool!✨,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Alamak lupa nak collect tadiii,netral,1,netral,Instagram,aduh lupa ambil,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Besok sub 230 ahhh. Wish me luck,positif,2,positif,Instagram,besok target jam menit ah doakan,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Ada...paling pojok sebelahan ambil jersey,netral,1,netral,Instagram,pojok sebelahan ambil jersey,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Woalaah.. kirain pakai BiB PSRI 2024,netral,1,netral,Instagram,kirain pakai bib psri,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Melihat isi racepack Maybank Marathon semakin menunjukkan kalo racepack Pocari taun ini emang secuil banget.,negatif,0,negatif,Twitter,isi paket lomba maybank marathon paket lomba pocari,Maybank Marathon di Bali
2024-08-24 00:00:00,Pacer idolaaa😍😍😍 @breisganazula,positif,2,positif,Instagram,pacer idola,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,@dian_didi16 @ivo.chu gaaas 🔥,positif,2,positif,Instagram,gas,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Was not informed to claim it from another counter yesterday. Can we claim it after the race? cc: @aynaazainal,negatif,0,negatif,Instagram,diberitahu ambil konter kemarin diambil lomba cc,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,See you soon ... 🏃‍♀️‍➡️💜,positif,2,positif,Instagram,jumpa,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Uuh mantul. Mau ikutan tapi ga punya bib nya tahun ini. Baaaaaa coooooooo dddd hhhh,netral,1,positif,Instagram,mantap bib bayar lahh,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Ahhh jadi tumbnail nih si @ovahsita .....😂❤️,positif,2,positif,Instagram,ah gambar mini nih si,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,"Min kmrn sy ngga dikasi pas ambil rpcnya, pdhl sy uda beli",negatif,0,negatif,Instagram,admin kemarin dikasih pas ambil paket lombanya beli,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,"Ada yang mau tukeran size gak ke L, saya butuh M 😁",netral,1,netral,Instagram,tukeran ukuran l butuh,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Terima kasih kepada teman teman di @officialinewstv ❤️,positif,2,positif,Instagram,terima kasih teman,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,tell me you are runner without tell me you are runner otw mau lari di @maybankmarathon #maybankmarathon,positif,2,netral,Twitter,pelari bilang pelari otw lari,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,WTB 10K L mumpung lagi bali sampai senin 🙏,netral,1,netral,Instagram,mencari beli 10 kilometer ukuran l mumpung bali senin,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Ada live min @maybankmarathon,netral,1,netral,Instagram,siaran langsung admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,"wtb HM, cod at rpc🙌",netral,1,netral,Instagram,mencari maraton bayar lokasi pengambilan,Maybank Marathon di Bali
2024-08-24 00:00:00,CLIP & MAGNET BIB NUMBER nya ka🔥,positif,2,positif,Instagram,jepit magnet nomor bib nya,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,"FM flag off 4.30, gimana sholat subuhnya? Sambil lari? 😢",negatif,0,negatif,Instagram,maraton penuh salat subuhnya lari,Maybank Marathon di Bali
2024-08-24 00:00:00,Yang gagal ballot gausah sedih 😢,negatif,0,negatif,Instagram,gagal undian sedih,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Seru bgtt yg ikut maybank marathon,positif,2,positif,Twitter,seru banget maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,@Heraloebss barengan maybank bali marathon pulak,positif,2,positif,Twitter,barengan maybank bali marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,Selamat buat yang ikut Maybank Marathon semoga tahun depan nular,positif,2,positif,Twitter,selamat maybank marathon semoga menular,Maybank Marathon di Bali
2024-08-24 00:00:00,GOOD LUCK BUAT YANG BESOK RACE DI MAYBANK MARATHON BALI,positif,2,positif,Twitter,semoga sukses besok lomba maybank marathon bali,Maybank Marathon di Bali
2024-08-24 00:00:00,Jelang Maybank Marathon 2024 Peserta Ambil Race Pack di Bali United Training Center Gianyar Bali,positif,2,positif,Twitter,jelang maybank marathon peserta ambil paket lomba bali united training center gianyar bali,Maybank Marathon di Bali
2024-08-24 00:00:00,Siap Digelar! Ini Fakta Menarik Ajang Lari Maybank Marathon 2024,positif,2,positif,Twitter,digelar fakta menarik acara lari maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,Bagian yg paling aku suka adalah pas jalan pulang aku papasan sama orang2 yg nanti pagi mau lari maybank marathon,positif,2,positif,Twitter,suka pulang bertemu orang pagi lari maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,Temen2 gw jam segini udh pada bangun buat lari di maybank marathon meanwhile gw belum tidur manifesting taun depan kalo nyampe umurnya,positif,2,positif,Twitter,teman jam segini bangun lari maybank marathon tidur doakan umur,Maybank Marathon di Bali
2024-08-24 00:00:00,Suka banget sm sound quality maybank marathon. Mak jeder tapi gak marai kuping pekakk,positif,2,positif,Twitter,suka banget kualitas suara maybank marathon kencang telinga sakit,Maybank Marathon di Bali
2024-08-24 00:00:00,Jelang Lomba Marathon 2024 Maybank Gelar Gala Dinner  #beritaterkini #BreakingNews,positif,2,positif,Twitter,jelang lomba marathon maybank gelar jamuan makan malam,Maybank Marathon di Bali
2024-08-24 00:00:00,Keren banget maybank marathon bisa di tracking runner nya larinya udah berapa km,positif,2,positif,Twitter,keren banget maybank marathon melacak pelarinya kilometer,Maybank Marathon di Bali
2024-08-24 00:00:00,Jelang Lomba Marathon 2024 Maybank Gelar Gala Dinner,positif,2,positif,Twitter,jelang lomba marathon maybank gelar jamuan makan malam,Maybank Marathon di Bali
2024-08-24 00:00:00,Maybank Marathon bagian ngeliatin peserta,netral,1,netral,Twitter,maybank marathon peserta,Maybank Marathon di Bali
2024-08-24 00:00:00,Cuaca gloomy banget cocok banget buat cuddle. Semangat buat yg ikutan maybank marathon,positif,2,positif,Twitter,cuaca mendung banget cocok banget berpelukan semangat maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,Goodluck to all my brothers and sisters who are running the Maybank Marathon today especially to the ones I shared miles together. Trust the training.,positif,2,positif,Twitter,semoga sukses saudara berlari maybank marathon berbagi langkah percayalah latihanmu,Maybank Marathon di Bali
2024-08-24 00:00:00,Ada yg jerseynya size L mau tukar ke XL? DM ya,netral,1,netral,Instagram,memiliki jersey ukuran l tukar xl dm,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Clip BIBnya ka🔥,positif,2,positif,Instagram,klip bib nya kak,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Idk if I should be happy or sad that today is raining during Maybank Marathon race day .,netral,1,negatif,Twitter,bahagia sedih hujan lomba maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,"Ada yg jual BIB, sy mau beli",netral,1,netral,Instagram,menjual bib membeli,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Cek DM ya min,netral,1,netral,Instagram,cek dm admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Tolong di PIN lah kak 🙏 Iklan nya nanti dulu please,netral,1,netral,Instagram,pin kak iklannya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Kereeen,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Great effort!! Thank you!,positif,2,positif,Instagram,usaha hebat terima kasih,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Aaah Mantap 🙌🔥,positif,2,positif,Instagram,ah mantap,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,siall kenapa susah kali tidur ya 😂,negatif,0,negatif,Instagram,sial susah tidur,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,"Gak bisa tidur, gak bisa tidur, gak bisa tidur 😢😢😢",negatif,0,negatif,Instagram,tidur tidur tidur,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Keren neh @wellansurya,positif,2,positif,Instagram,keren nih,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Gak bisa sleep min😂,negatif,0,negatif,Instagram,tidur admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,One more sleep aka no more sleep,negatif,0,negatif,Instagram,malam alias tidur,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Masih banyak RPC nya @jombor.run 😂,netral,1,netral,Instagram,rpc nya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,No more sleep,negatif,0,negatif,Instagram,tidur,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Kerenn 👏,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Upgradenya Terbaiiikkk siy iniiii.... 💕🔥🔥🔥🔥🔥,positif,2,positif,Instagram,peningkatannya terbaik,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Masyaa Allaah.. keren😍,positif,2,positif,Instagram,masya allah keren,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Di sediain mukena jg ga min?,netral,1,netral,Instagram,disediakan mukena admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,🔥🔥🔥 keren wadimor @wadimorku,positif,2,positif,Instagram,keren wadimor,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Masyaa allah 😍😍😍,positif,2,positif,Instagram,masya allah,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,CLIP BIBnya ka🔥,positif,2,positif,Instagram,klip bib nya kak,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,@yg mau jual 21k info cod bali,netral,1,netral,Instagram,jual 21 kilometer info cod bali,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,"@maybankmarathon aku ikut 10 km tp kemarin ada accident shg ga bisa ikut,bgm dong?",negatif,0,negatif,Instagram,10 kilometer kemarin kecelakaan,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Wts HM,netral,1,netral,Instagram,dijual half marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,Mau ngasih tau @pocarisportid kalo race pack mereka lebih menarik,netral,1,netral,Instagram,race pack menarik,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,@adeys04 kaa ada slot ?,netral,1,netral,Instagram,kak slot,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Mantap nih maybank banyak isinya padat,positif,2,positif,Instagram,mantap nih maybank isinya padat,Maybank Marathon di Bali
2024-08-24 00:00:00,Maybank Marathon 2024,netral,1,netral,Twitter,maybank marathon,Maybank Marathon di Bali
2024-08-24 00:00:00,"Kagak di Bandung, kagak di Bali, kerjaan gw flashmob melulu 😂",netral,1,netral,Instagram,bandung bali pekerjaan flashmob,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,&gt;joining maybank marathon 2024 in bali &gt;literally cannot go to sleep rn because every time i try to doze off i have this urge to go take a leak &gt;it's 1am rn &gt;race starts at 4:30am and we're supposed to get to the starting line by 3:00am,negatif,0,negatif,Twitter,maybank marathon bali harfiah tidur kali mencoba memejamkan mata buang air pagi lomba pagi garis start pagi,Maybank Marathon di Bali
2024-08-24 00:00:00,All set to go this morning! Running in the Maybank Marathon event today. Doing a half marathon this time!,positif,2,positif,Twitter,pagi berlari acara maybank marathon menjalani maraton kali,Maybank Marathon di Bali
2024-08-24 00:00:00,Asyik gak panas 🔥🔥🔥,positif,2,positif,Instagram,asyik panas,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,nice,positif,2,positif,Instagram,bagus,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,rame banget isi goodies racepack tahun ini🔥,positif,2,positif,Instagram,ramai isi barang racepack,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,"Numpang diadakan di Bali, sebenarnya event @maybankmarathon ini apasih Manfaatnya bagi masyarakat Asli Bali sendiri?",netral,1,netral,Instagram,numpang acara manfaatnya masyarakat asli bali,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Habis marathon bisa cek kebun melon hidroponik kita seger dan manis mantap lokasi bisa cek bio 🙏🙏,positif,2,positif,Instagram,marathon cek kebun melon hidroponik segar manis mantap lokasi cek bio,Maybank Marathon di Bali
2024-08-24 00:00:00,Cari Jersey nya aja ada ga yaa,netral,1,netral,Instagram,cari jersey nya yaa,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,WTB 10K/21K,netral,1,netral,Instagram,membeli,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Parking motor dimana min,netral,1,netral,Instagram,parkir motor admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Zink selalu terdepan 🔥,positif,2,positif,Instagram,zink terdepan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,"Ada yg punya race pack dijual gak ya, mau beli",netral,1,netral,Instagram,race pack dijual beli,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Terdepannn @defickry  @riaputrii 👏👏👏,positif,2,positif,Instagram,terdepan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,Wohooooooo🔥❤️,positif,2,positif,Instagram,woho,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Keren ada bleganjur 🙌,positif,2,positif,Instagram,keren bleganjur,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,ADA YG MAU TUKERAN BAJU L KE XL ? 🥹🙏 BOLEH DM YA,netral,1,netral,Instagram,tukar baju ukuran l xl dm,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Maybank Marathon 2024 Ready to Launch with Several Updates - Environment - The Jakarta Post #jakpost,positif,2,positif,Twitter,maybank marathon diluncurkan pembaruan lingkungan jakarta post,Maybank Marathon di Bali
2024-08-24 00:00:00,Pas ambil rpc banyak dapet doorprize mayan 😍😍,positif,2,positif,Instagram,mengambil rpc hadiah doorprize lumayan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,banyak sekalihahaha tp biasa kepake cmn bbrpa doang😂,netral,1,positif,Instagram,hahaha terpakai,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,ACC ballout gw tahun depan min,negatif,0,negatif,Instagram,acc lolos admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-24 00:00:00,"WTT
Finisher jersey, saya punya S mau tukar L (COD di venue)",netral,1,netral,Instagram,menukar jersey finisher ukuran tukar l cod lokasi,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Waaah banyak sekaleeee... Udah kek hbs belanja di alf##art ini seh @sandiahmad02 😂,positif,2,positif,Instagram,habis belanja alf sih,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,Melimpah ruaaah lagi. Tahun depan aku mau ikut yaaa @denasads 😚😚,positif,2,positif,Instagram,melimpah ruah,Pujian dan Dukungan Lomba Lari
2024-08-24 00:00:00,COT Maybank Marathon 2024 Berapa Jam? Ini Route Map Cut Off Time hingga Start Time #maybankmarathon2024 (SC),netral,1,netral,Twitter,batas maybank marathon jam peta jalur batas sc,Maybank Marathon di Bali
